ID			Imag	Vmag	Period		Iamp	[Fe/H]		R21	R31	Phi21	Phi31	
OGLE-BLG-RRLYR-32805   15.35400   17.17500    0.40214    0.40700   -0.05427    0.39289    0.17046    4.64300    6.13959
OGLE-BLG-RRLYR-32807   17.64700   20.53800    0.51228    0.63700   -0.98392    0.48262    0.29752    4.29300    5.66659
OGLE-BLG-RRLYR-32809   17.51500   20.45500    0.58689    0.37500   -0.80502    0.47182    0.29355    4.62200    6.32759
OGLE-BLG-RRLYR-32810   15.73900   16.67100    0.54489    0.63900   -0.96744    0.53344    0.34521    4.37900    5.88059
OGLE-BLG-RRLYR-32811   17.60800   20.36000    0.46159    0.83300   -1.05267    0.49553    0.37556    4.09100    5.28159
OGLE-BLG-RRLYR-32813   16.23300   18.06900    0.71925    0.07600   -0.55070    0.13358    0.02496    5.00200    7.42359
OGLE-BLG-RRLYR-32814   17.45700   20.56400    0.68715    0.26800   -0.81444    0.37825    0.15816    4.94800    6.91259
OGLE-BLG-RRLYR-32819   17.02900   19.23100    0.47276    0.79500   -0.99867    0.50186    0.37999    4.15000    5.41359
OGLE-BLG-RRLYR-32821   17.85200   20.81900    0.44311    0.90300   -0.83767    0.53605    0.38337    4.12600    5.43259
OGLE-BLG-RRLYR-32822   17.11900   19.59000    0.58214    0.49400   -0.90944    0.51072    0.31980    4.55700    6.17259
OGLE-BLG-RRLYR-32823   16.37700   18.96400    0.68947    0.23900   -1.01205    0.34801    0.14954    4.79000    6.68659
OGLE-BLG-RRLYR-32825   16.22200   17.17100    0.61147    0.66900   -1.24109    0.54657    0.36046    4.47900    5.94459
OGLE-BLG-RRLYR-32826   16.93900   19.36700    0.60061    0.36200   -0.77502    0.42881    0.24290    4.70500    6.44559
OGLE-BLG-RRLYR-32828   14.86000   15.82400    0.65304    0.54300   -1.65911    0.43017    0.29052    4.32300    5.68459
OGLE-BLG-RRLYR-32830   17.29900   20.11400    0.51144    0.74100   -0.99299    0.51758    0.37042    4.24700    5.65059
OGLE-BLG-RRLYR-32832   17.64500   20.45100    0.57721    0.64300   -1.48513    0.48559    0.27151    4.21200    5.44459
OGLE-BLG-RRLYR-32833   14.51200   15.45100    0.54921    0.44900   -0.95402    0.45952    0.28800    4.40600    5.92259
OGLE-BLG-RRLYR-32835   16.16200   17.11300    0.51771    0.58300   -1.06491    0.48429    0.29709    4.25300    5.60059
OGLE-BLG-RRLYR-32839   16.58400   18.89900    0.57026    0.43100   -0.88828    0.49830    0.31565    4.54200    6.12759
OGLE-BLG-RRLYR-32840   15.86200   16.84000    0.57128    0.52900   -0.93862    0.51272    0.31810    4.48600    6.07259
OGLE-BLG-RRLYR-32842   18.18600   21.55600    0.43990    0.62000   -1.03699    0.42661    0.18975    4.19100    5.17159
OGLE-BLG-RRLYR-32843   15.63800   16.72000    0.53872    0.79600   -1.14733    0.53967    0.35370    4.25500    5.62559
OGLE-BLG-RRLYR-32844   15.35500   16.31800    0.58773    0.52000   -0.94588    0.51476    0.32585    4.57400    6.16159
OGLE-BLG-RRLYR-32845   18.06900   21.72200    0.45847    0.67300   -0.95579    0.48220    0.29836    4.12700    5.38059
OGLE-BLG-RRLYR-32847   17.34400   19.77900    0.49755    0.49200   -0.53599    0.43286    0.26833    4.67800    6.12259
OGLE-BLG-RRLYR-32849   15.98400   17.01000    0.64339    0.21000   -0.69057    0.29407    0.12225    4.91500    6.80259
OGLE-BLG-RRLYR-32851   15.21800   16.01000    0.52353    0.86100   -1.17997    0.55394    0.32976    4.20700    5.49559
OGLE-BLG-RRLYR-32859   17.50600   20.58900    0.67692    0.58100   -1.62044    0.51160    0.34493    4.42300    5.87359
OGLE-BLG-RRLYR-32860   17.38300   19.91500    0.48340    0.82600   -0.96842    0.49876    0.36226    4.22200    5.51359
OGLE-BLG-RRLYR-32862   15.16300   16.14700    0.63563    0.55200   -1.25568    0.51177    0.32049    4.59200    6.07059
OGLE-BLG-RRLYR-32863   18.83200   21.76200    0.48572    0.54400   -1.14626    0.50724    0.33892    4.16300    5.31159
OGLE-BLG-RRLYR-32864   16.78100   19.51600    0.46653    0.40800   -0.03040    0.43423    0.21085    4.76900    6.55159
OGLE-BLG-RRLYR-32865   15.15400   16.11000    0.62568    0.23000   -0.69438    0.33459    0.13902    4.79700    6.69259
OGLE-BLG-RRLYR-32867   17.49200   20.65700    0.58386    0.31600   -1.04641    0.41956    0.26727    4.50500    6.01659
OGLE-BLG-RRLYR-32871   17.17400   19.75200    0.47246    0.58900   -1.01778    0.44812    0.26046    4.18200    5.38859
OGLE-BLG-RRLYR-32872   16.04600   18.19100    0.58715    0.25200   -0.89858    0.47997    0.30137    4.57400    6.21559
OGLE-BLG-RRLYR-32873   15.33600   16.21200    0.56539    0.48900   -0.86772    0.47125    0.27365    4.56800    6.12359
OGLE-BLG-RRLYR-32875   15.31900   16.40400    0.63616    0.35600   -0.87924    0.43600    0.23362    4.76000    6.53059
OGLE-BLG-RRLYR-32882   17.27800   20.29100    0.60766    0.34600   -0.83349    0.42800    0.23129    4.65800    6.41659
OGLE-BLG-RRLYR-32887   15.33300   16.38300    0.55077    0.45800   -0.66916    0.49014    0.28762    4.60800    6.27759
OGLE-BLG-RRLYR-32888   17.81700   21.00500    0.48798    0.51200   -1.06175    0.40971    0.21928    4.26900    5.42759
OGLE-BLG-RRLYR-32893   16.06400   17.94300    0.51363    0.43000   -1.10012    0.46332    0.31616    4.25600    5.53359
OGLE-BLG-RRLYR-32895   17.06500   19.86100    0.47625    0.72500   -0.97951    0.51211    0.36411    4.14700    5.45759
OGLE-BLG-RRLYR-32896   17.14900   20.30500    0.63852    0.70700   -1.55906    0.51943    0.34040    4.29600    5.71959
OGLE-BLG-RRLYR-32900   15.68400   16.67100    0.41285    0.90800   -0.82940    0.52601    0.38548    4.07300    5.26259
OGLE-BLG-RRLYR-32903   15.05800   15.95500    0.40987    0.87700   -0.71676    0.52586    0.38815    4.10800    5.38159
OGLE-BLG-RRLYR-32909   17.38100   20.25800    0.56858    0.44600   -0.88499    0.47181    0.31769    4.56900    6.12159
OGLE-BLG-RRLYR-32910   17.10200   19.77800    0.48795    0.64400   -1.14978    0.48984    0.32206    4.15200    5.32059
OGLE-BLG-RRLYR-32911   17.12800   19.60600    0.54777    0.70400   -1.05488    0.54736    0.34300    4.35700    5.79159
OGLE-BLG-RRLYR-32912   17.32500   20.54600    0.97689    0.16000   -0.68068    0.20718    0.10666    5.52200    8.79859
OGLE-BLG-RRLYR-32918   17.27000   19.64000    0.68800    0.51000   -1.23224    0.47129    0.28062    4.72200    6.41059
OGLE-BLG-RRLYR-32920   17.10200   20.01100    0.65397    0.50000   -1.13383    0.49291    0.28334    4.68600    6.32759
OGLE-BLG-RRLYR-32922   16.87900   21.72000    0.53176    0.09400   -0.99043    0.51411    0.31596    4.36900    5.77459
OGLE-BLG-RRLYR-32923   18.25300   21.68900    0.34929    0.38300    0.24355    0.31147    0.18879    4.60500    6.18659
OGLE-BLG-RRLYR-32924   15.68700   16.72400    0.64328    0.21100   -0.59442    0.31319    0.12070    4.80800    6.91859
OGLE-BLG-RRLYR-32928   17.08000   20.89100    0.58755    0.10300   -0.91619    0.36505    0.24209    4.66200    6.19659
OGLE-BLG-RRLYR-32932   17.55600   20.02200    0.59557    0.45300   -1.11451    0.45936    0.32335    4.49800    6.00359
OGLE-BLG-RRLYR-32940   15.39300   16.40200    0.56845    0.73700   -1.20244    0.53531    0.35040    4.31100    5.73559
OGLE-BLG-RRLYR-32941   17.16800   20.38400    0.95417    0.54000   -2.81552    0.32444    0.09419    4.87800    6.07259
OGLE-BLG-RRLYR-32944   15.36100   16.35900    0.54220    0.66900   -1.26657    0.50781    0.32013    4.24400    5.50159
OGLE-BLG-RRLYR-32945   17.27900   20.17500    0.45567    0.78300   -1.10443    0.49985    0.38251    4.03600    5.18359
OGLE-BLG-RRLYR-32949   17.81300   21.22700    0.61203    0.39700   -0.83924    0.46515    0.26286    4.71800    6.43559
OGLE-BLG-RRLYR-32952   16.55700   18.67200    0.76014    0.49700   -1.49027    0.47106    0.28989    4.74700    6.52659
OGLE-BLG-RRLYR-32960   17.37900   20.27900    0.70461    0.27600   -0.99068    0.36981    0.14851    4.86700    6.80259
OGLE-BLG-RRLYR-32964   16.90800   19.52300    0.55723    0.79200   -1.24792    0.54230    0.34136    4.25600    5.61359
OGLE-BLG-RRLYR-32965   15.48700   16.31900    0.36596    0.88800   -0.41415    0.56452    0.39121    4.16800    5.48759
OGLE-BLG-RRLYR-32969   15.39400   16.32100    0.62621    0.77800   -1.57783    0.52865    0.34266    4.27200    5.62359
OGLE-BLG-RRLYR-32977   17.82700   21.36100    0.53340    0.40200   -0.86417    0.43809    0.24662    4.49500    5.93759
OGLE-BLG-RRLYR-32980   17.99700   21.70400    0.54737    0.56700   -0.86426    0.51342    0.32308    4.45400    6.02059
OGLE-BLG-RRLYR-32981   16.01900   16.98700    0.51160    0.46900   -0.66498    0.46959    0.26821    4.54000    6.04959
OGLE-BLG-RRLYR-32982   17.60700   20.68600    0.44290    0.82100   -1.04014    0.50772    0.38288    4.02900    5.18559
OGLE-BLG-RRLYR-32983   17.59900   21.00000    0.71241    0.38100   -1.10803    0.42661    0.22651    4.85000    6.70659
OGLE-BLG-RRLYR-32985   15.55700   16.66200    0.56035    0.54100   -0.93036    0.53406    0.35074    4.45000    6.01759
OGLE-BLG-RRLYR-32991   14.55100   15.61100    0.79974    0.25600   -1.74374    0.36833    0.17681    4.68000    6.45459
OGLE-BLG-RRLYR-32993   15.63000   16.65400    0.62096    0.22700   -0.70999    0.32240    0.12355    4.77900    6.64559
OGLE-BLG-RRLYR-32994   15.37100   16.36300    0.57656    0.82000   -1.42264    0.50198    0.34934    4.19300    5.51659
OGLE-BLG-RRLYR-32995   15.38700   16.52900    0.50457    0.77200   -1.29388    0.46080    0.36234    4.11800    5.24459
OGLE-BLG-RRLYR-32998   17.39000   20.50600    0.59177    0.33700   -0.71110    0.42915    0.25188    4.72300    6.47059
OGLE-BLG-RRLYR-32999   17.48500   20.39200    0.60021    0.28100   -0.71293    0.42116    0.23293    4.62500    6.51859
OGLE-BLG-RRLYR-33004   15.64600   16.85500    0.62150    0.36300   -0.72416    0.42079    0.22236    4.74000    6.63159
OGLE-BLG-RRLYR-33012   17.78500   20.83700    0.50521    0.63100   -1.23023    0.48754    0.26641    4.15900    5.32559
OGLE-BLG-RRLYR-33013   15.55900   16.68500    0.68692    0.60900   -1.46923    0.52585    0.34182    4.59200    6.11659
OGLE-BLG-RRLYR-33014   15.52200   16.56300    0.59433    0.43800   -0.88843    0.48009    0.29527    4.60000    6.27059
OGLE-BLG-RRLYR-33016   16.61900   18.80200    0.68759    0.31700   -0.97231    0.41175    0.21735    4.86200    6.72359
OGLE-BLG-RRLYR-33017   15.66300   16.60500    0.48211    0.53800   -1.29172    0.40255    0.20768    4.08700    5.11359
OGLE-BLG-RRLYR-33019   15.53000   16.58600    0.57764    0.38000   -0.83709    0.46902    0.28957    4.57100    6.23359
OGLE-BLG-RRLYR-33020   15.83600   16.97000    0.47656    0.73400   -0.99752    0.49844    0.37462    4.16000    5.43759
OGLE-BLG-RRLYR-33024   15.76600   16.74500    0.59464    0.79200   -1.51948    0.50796    0.34063    4.18700    5.50659
OGLE-BLG-RRLYR-33027   17.68600   20.73300    0.57482    0.41100   -1.03503    0.41124    0.22953    4.51700    5.97659
OGLE-BLG-RRLYR-33028   15.52700   16.48400    0.56181    0.54700   -1.16243    0.46843    0.28669    4.32100    5.74459
OGLE-BLG-RRLYR-33029   15.85200   16.89700    0.54663    0.27600   -0.23686    0.36816    0.17097    4.83800    6.77759
OGLE-BLG-RRLYR-33030   14.99200   16.08500    0.63543    0.46300   -1.24813    0.45674    0.25436    4.58200    6.07859
OGLE-BLG-RRLYR-33031   15.56300   16.58700    0.47211    0.78800   -1.00453    0.48284    0.33856    4.20200    5.40259
OGLE-BLG-RRLYR-33033   15.13700   16.06000    0.59311    0.67200   -1.17086    0.54300    0.34189    4.45800    5.92059
OGLE-BLG-RRLYR-33037   17.87300   20.80400    0.60778    0.48200   -1.52542    0.40841    0.34227    4.26500    5.57759
OGLE-BLG-RRLYR-33038   17.30100   21.20100    0.49612    0.78200   -1.22608    0.45439    0.37891    4.11600    5.27659
OGLE-BLG-RRLYR-33040   17.75100   20.58700    0.46768    0.82300   -1.10726    0.47898    0.33517    4.23600    5.25159
OGLE-BLG-RRLYR-33044   17.19000   19.82700    0.51838    0.66200   -0.94461    0.51078    0.35346    4.30700    5.75059
OGLE-BLG-RRLYR-33045   15.44600   16.58300    0.46186    0.51400   -1.10756    0.47458    0.26729    4.14800    5.21659
OGLE-BLG-RRLYR-33046   18.08700   21.14600    0.55525    0.51600   -0.73557    0.51128    0.31125    4.58000    6.22359
OGLE-BLG-RRLYR-33050   15.40400   16.43000    0.49413    0.58000   -1.23775    0.41172    0.23656    4.22300    5.25059
OGLE-BLG-RRLYR-33051   15.74400   16.66700    0.55114    0.36600   -0.38337    0.43575    0.24105    4.78600    6.62659
OGLE-BLG-RRLYR-33052   16.92500   17.99600    0.61874    0.39000   -1.11108    0.47174    0.27688    4.55000    6.14559
OGLE-BLG-RRLYR-33053   17.95100   21.15200    0.50014    0.79800   -1.04719    0.51253    0.41080    4.12600    5.51759
OGLE-BLG-RRLYR-33056   14.90000   15.89600    0.63249    0.37200   -1.00132    0.42435    0.24405    4.61900    6.36059
OGLE-BLG-RRLYR-33058   15.56300   16.68400    0.50484    0.71600   -1.00759    0.51049    0.36328    4.21800    5.59359
OGLE-BLG-RRLYR-33059   15.21500   16.27900    0.63857    0.52700   -1.09210    0.49943    0.30562    4.66200    6.28659
OGLE-BLG-RRLYR-33060   16.32400   17.48800    0.70250    0.36800   -1.09156    0.43425    0.23211    4.83100    6.66759
OGLE-BLG-RRLYR-33061   14.68300   15.69400    0.49526    0.53800   -1.09741    0.43748    0.25601    4.19900    5.42759
OGLE-BLG-RRLYR-33062   15.52800   16.27900    0.46134    1.00800   -0.87510    0.50956    0.33467    4.26100    5.49559
OGLE-BLG-RRLYR-33066   17.80000   21.49000    0.59838    0.32000   -0.77643    0.42146    0.20811    4.72300    6.43059
OGLE-BLG-RRLYR-33068   15.98700   16.99000    0.59960    0.36400   -0.82529    0.44241    0.24517    4.64200    6.37859
OGLE-BLG-RRLYR-33075   15.94400   17.19500    0.48715    0.49100   -1.49025    0.38694    0.20083    3.98200    4.90259
OGLE-BLG-RRLYR-33076   15.11100   16.05800    0.58121    0.81800   -1.48659    0.48809    0.35410    4.15300    5.46659
OGLE-BLG-RRLYR-33078   15.73600   16.77700    0.63996    0.19300    0.15275    0.32445    0.12243    4.77100    7.80559
OGLE-BLG-RRLYR-33079   15.54800   16.48100    0.56287    0.45600   -1.00860    0.48509    0.30868    4.47400    5.93759
OGLE-BLG-RRLYR-33080   14.23900   15.01500    0.53589    0.49900   -1.05931    0.46329    0.22792    4.33300    5.71559
OGLE-BLG-RRLYR-33081   17.27900   20.12200    0.61306    0.25300   -0.60040    0.36434    0.15185    4.71300    6.73159
OGLE-BLG-RRLYR-33085   17.80200   20.98400    0.69160    0.58800   -1.18234    0.45207    0.26613    4.69000    6.49259
OGLE-BLG-RRLYR-33088   17.77200   21.02400    0.61036    0.39400   -1.28424    0.44910    0.36275    4.34100    5.88559
OGLE-BLG-RRLYR-33090   17.20300   20.36800    0.54039    0.42400   -0.96517    0.42107    0.19590    4.45000    5.85659
OGLE-BLG-RRLYR-33091   18.11200   21.45600    0.52521    0.37800   -0.16730    0.43458    0.24178    4.94300    6.73459
OGLE-BLG-RRLYR-33094   15.57200   16.45100    0.49200    0.62800   -0.69253    0.54128    0.34810    4.38200    5.89959
OGLE-BLG-RRLYR-33095   17.93500   20.90300    0.50229    0.35000   -0.65231    0.51239    0.37539    4.38700    6.00959
OGLE-BLG-RRLYR-33096   16.05900   17.83800    0.60332    0.30200   -0.89132    0.41848    0.22979    4.62400    6.32059
OGLE-BLG-RRLYR-33097   15.47800   16.52500    0.61333    0.26900   -0.74098    0.37411    0.17876    4.73200    6.56259
OGLE-BLG-RRLYR-33101   16.97400   19.52000    0.64913    0.21700   -0.63134    0.31252    0.10582    4.92800    6.90859
OGLE-BLG-RRLYR-33103   17.45800   20.01100    0.43579    0.67000   -0.59495    0.56304    0.36245    4.27500    5.68359
OGLE-BLG-RRLYR-33105   17.00600   19.91100    0.58314    0.06000    0.20053    0.12136    0.06796    4.48900    7.52559
OGLE-BLG-RRLYR-33106   15.18400   16.11100    0.57633    0.50800   -1.04000    0.43700    0.24413    4.53200    5.97959
OGLE-BLG-RRLYR-33117   15.65500   16.61400    0.50566    0.72900   -1.08660    0.50276    0.36829    4.17700    5.50259
OGLE-BLG-RRLYR-33118   16.46300   17.36200    0.63916    0.30300   -1.10243    0.40442    0.21681    4.59500    6.27759
OGLE-BLG-RRLYR-33120   15.26800   16.09600    0.49334    0.76400   -1.01962    0.50561    0.37294    4.18300    5.51059
OGLE-BLG-RRLYR-33123   16.04400   16.83500    0.45750    0.83500   -1.05159    0.48865    0.37082    4.06900    5.25859
OGLE-BLG-RRLYR-33125   17.69100   21.40000    0.60446    0.16800   -0.94799    0.42693    0.22711    4.66900    6.25859
OGLE-BLG-RRLYR-33126   15.18100   19.37800    0.53806    0.04500   -1.31464    0.60285    0.37601    4.25600    5.41859
OGLE-BLG-RRLYR-33129   16.00500   17.06900    0.65937    0.39600   -1.10181    0.46360    0.26467    4.70300    6.39859
OGLE-BLG-RRLYR-33130   15.72600   16.71200    0.53662    0.81700   -1.18317    0.51963    0.33686    4.21300    5.56959
OGLE-BLG-RRLYR-33133   15.38700   16.08100    0.31997    0.36800   -0.21591    0.29907    0.06341    4.42100    5.45459
OGLE-BLG-RRLYR-33134   14.79400   15.72600    0.81369    0.23000   -1.28889    0.33158    0.12728    4.98500    7.08959
OGLE-BLG-RRLYR-33139   15.36300   16.37600    0.61777    0.22800   -0.66302    0.34325    0.16192    4.80200    6.68359
OGLE-BLG-RRLYR-33140   17.85700   21.09400    0.47364    0.81700   -0.99887    0.47703    0.35140    4.13700    5.41859
OGLE-BLG-RRLYR-33141   15.10900   15.94900    0.49930    0.75800   -1.06282    0.50076    0.22146    4.03200    5.49359
OGLE-BLG-RRLYR-33142   16.65100   17.64300    0.47750    0.52200   -0.59343    0.49953    0.30744    4.39000    5.93359
OGLE-BLG-RRLYR-33143   15.30000   16.21300    0.45641    0.66400   -1.13689    0.42474    0.24315    4.05900    5.14859
OGLE-BLG-RRLYR-33145   17.99500   21.24200    0.45433    0.95200   -1.00886    0.49005    0.36486    4.08500    5.29159
OGLE-BLG-RRLYR-33147   17.33000   20.30200    0.56053    0.23000   -1.30696    0.54948    0.37792    4.30700    5.56159
OGLE-BLG-RRLYR-33148   18.78800   21.26600    0.44057    0.60800   -1.04112    0.48860    0.41843    4.14000    5.17059
OGLE-BLG-RRLYR-33153   15.24300   16.23000    0.62099    0.22200   -0.68868    0.31884    0.12282    4.80500    6.67159
OGLE-BLG-RRLYR-33154   14.35600   15.22500    0.47692    0.55300   -0.88310    0.38711    0.19625    4.18600    5.57859
OGLE-BLG-RRLYR-33156   15.60600   16.52600    0.72185    0.21300   -0.82388    0.29842    0.12536    4.92700    7.10759
OGLE-BLG-RRLYR-33158   15.77800   16.75000    0.55795    0.47200   -0.91365    0.46533    0.28368    4.48800    6.02359
OGLE-BLG-RRLYR-33164   17.97000   21.04900    0.56199    0.45800   -0.88564    0.51242    0.36659    4.44300    6.08159
OGLE-BLG-RRLYR-33169   15.76700   16.47100    0.44068    0.87800   -1.05401    0.48429    0.36688    4.06500    5.15559
OGLE-BLG-RRLYR-33170   15.14400   16.05100    0.48751    0.72900   -1.04131    0.49881    0.36937    4.15100    5.44959
OGLE-BLG-RRLYR-33178   17.82100   21.39400    0.63446    0.77500   -1.64628    0.55472    0.32416    4.30600    5.58959
OGLE-BLG-RRLYR-33179   15.43500   16.34800    0.54187    0.51600   -0.94112    0.46427    0.29235    4.40400    5.89459
